title,description,category,price_type,price,age_range,address,latitude,longitude,image_url,image_source,date,time,phone,website,has_deal,deal_description,deal_expiry,tags,metro_area,schema_version
Osaka Sushi & Hibachi,"Hibachi-and-sushi restaurant where the tableside grill show makes it a fun family night out — a hit with kids. Route to restaurants; tags family-dining, hibachi, sushi, japanese, entertainment, kids, family, maplewood, east-metro, twin-cities.",restaurants,Varies,,All ages,"1900 County Rd D E, Maplewood, MN 55109",45.03486,-93.02125,https://static.wixstatic.com/media/e36061_1b20fc49f0ef73e3a3ccb8d4474bba58.jpg,curated,,,,https://osakatogo.com/,False,,,"family-dining,hibachi,sushi,japanese,entertainment,kids,family,maplewood,east-metro,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Andale Taqueria y Mercado,"Authentic Mexican taqueria attached to a Latin market — tacos, tortas, and aguas frescas at a counter, with a grocery to browse; casual and very kid-friendly. Route to restaurants; tags family-dining, mexican, latin-american, taqueria, market, multicultural, kids, family, richfield, twin-cities.",restaurants,Varies,,All ages,"7700 Nicollet Ave S, Richfield, MN 55423",44.86343,-93.27885,https://d1w7312wesee68.cloudfront.net/EfiTSVYPg4MDPFv2xKLf3_bznLF12-8pZnx7MTyYbtw/ext:webp/quality:85/preset:xxl/plain/s3://toast-sites-resources-prod/restaurantImages/feef1524-a772-438c-8c98-cc005fe51944/AndaleTaqueria_20240709-079.jpg,curated,,,,https://andaletaqueriaymercado.com/,False,,,"family-dining,mexican,latin-american,taqueria,market,multicultural,kids,family,richfield,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Animales Barbeque Co.,"Large 13,000 sq ft BBQ restaurant with dedicated kids play area featuring slide, mini food truck model, shapes to stack, soft flooring, jungle gym, magnet wall, kid-sized food truck with play grill. Live music venue. Excellent for families.",restaurants,Paid,,all_ages,"241 Fremont Ave N, Minneapolis, MN 55405",44.9847,-93.2778,https://images.pexels.com/photos/2014938/pexels-photo-2014938.jpeg,curated,,"Wed-Fri 4pm-9pm, Sat-Sun 11am-9pm",(952) 222-7427,https://www.animalesbbq.com,False,,,"family-dining,play-area,kids-menu,bbq,kids,family,all-ages,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Can Can Wonderland,"35,000 sq ft arts-driven entertainment venue featuring artist-designed 18-hole mini golf, 125+ vintage pinball and arcade games, live performance stages. Voted best mini-golf in Minnesota.",restaurants,Paid,$10 per person for 2-hour play,all_ages,"Saint Paul, MN",44.9547,-93.0903,https://popmenucloud.com/cdn-cgi/image/width%3D2880%2Cheight%3D2880%2Cfit%3Dscale-down%2Cformat%3Dauto%2Cquality%3D20/etpjoscd/f3196284-6d6c-4b8f-92eb-f3514cf6e332.jpg,curated,,,,https://www.cancanwonderland.com,False,,,"family-dining,arcade,mini-golf,play-area,pinball,game,st-paul,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Grand Ole Creamery - St. Paul,"Family-owned gourmet ice cream shop since 1984. Minnesota's first gourmet ice cream with over 300 homemade recipes. Famous for generous portions and creative flavors like strawberry cheesecake, rhubarb crumble, and Reese's Pieces.",restaurants,Paid,$5-10,all_ages,"769 Grand Ave, Saint Paul, MN 55105",44.9447,-93.1642,https://grandolecreamery.com/pluto-images/funnel/images/78a83822-6953-4b5c-a0a3-8f133cf1af8f,curated,,"Sun 11-9, Mon-Thu 12-9, Fri 12-10, Sat 11-10",(651) 293-1655,https://www.grandolecreamery.com,False,,,"family-dining,dessert,ice-cream,st-paul,all-ages,kids,family,saint-paul","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Grand Ole Creamery - Minneapolis,"Ice cream parlor with over 300 flavor recipes, locally sourced ingredients, vegan/gluten-free/dairy-free options, waffle cones. Multiple locations in Minneapolis and St. Paul.",restaurants,Varies,,All ages,"4737 Cedar Ave S, Minneapolis, MN; 750 Grand Ave, St Paul, MN",44.916753,-93.246912,https://grandolecreamery.com/pluto-images/funnel/images/78a83822-6953-4b5c-a0a3-8f133cf1af8f,curated,,,,https://grandolecreamery.com,False,,,"family-dining,dessert,ice-cream,twin-cities,minneapolis,st-paul,kids,family","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Rebe's Play Cafe,"Family play cafe with a dedicated indoor play area, coffee, and light bites designed for caregivers and young kids.",restaurants,Varies,,0-8,"2054 St Clair Ave, St. Paul, MN",44.93386,-93.18342,https://158a62438e878f829d78.cdn6.editmysite.com/uploads/b/158a62438e878f829d783d2749d42ee8381fbf896312c3ad1f1a90ddbc54b70b/IMG_4037_1694204127.jpg,curated,,8:00 AM - 6:00 PM daily,651-440-9462,https://www.rebesplaycafe.com,False,,,"family-dining,play-cafe,play-area,coffee,toddlers,babies,preschool,kids,st-paul,twin-cities,restaurants,all-ages,recurring","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sovereign Grounds,"Neighborhood coffeehouse with an enclosed outdoor play area, popular with families of young children.",restaurants,Varies,,0-8,"813 E 48th St, Minneapolis, MN",44.9159451,-93.2621467,https://images.pexels.com/photos/9509422/pexels-photo-9509422.jpeg,curated,,Mon-Sun 6:30am-6pm,612-825-6157,https://www.yelp.com/biz/sovereign-grounds-minneapolis,False,,,"family-dining,play-cafe,play-area,coffee,minneapolis,twin-cities,babies,toddlers,preschool,indoor-playground,kids,family,kids-play-area,cafe","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Ninth Street Soccer & Coffee,Soccer-themed coffee shop with a play space for kids and family-friendly seating.,restaurants,Varies,,0-10,"801 SE 9th St, Minneapolis, MN 55414",44.989806,-93.242874,https://images.pexels.com/photos/37391217/pexels-photo-37391217.jpeg,curated,,,651-393-7857,https://www.ninthstreetmpls.com/,False,,,"family-dining,play-cafe,play-area,coffee,soccer,minneapolis,twin-cities,open-play,kids-play-area,cafe","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Ginkgo Coffeehouse,Long-running community coffeehouse with a kids' play corner and welcoming space for families.,restaurants,Varies,,0-8,"721 Snelling Ave N, St. Paul, MN 55104",44.958605,-93.167106,https://images.pexels.com/photos/11715908/pexels-photo-11715908.jpeg,curated,,,651-645-2647,https://ginkgocoffee.com/,False,,,"family-dining,play-cafe,play-area,coffee,st-paul,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Ember and Bean,Family-friendly coffee shop in Oakdale with a play area for young children.,restaurants,Varies,,0-8,"7600 2nd St N Ste B, Oakdale, MN 55128",44.9856,-92.9646,https://images.pexels.com/photos/21370021/pexels-photo-21370021.jpeg,curated_category,,,,https://emberandbeanroasting.com/pages/oakdale,False,,,"family-dining,play-cafe,play-area,coffee,oakdale,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Silverwood Park Cafe,Park cafe inside Three Rivers' Silverwood Park with family seating and access to trails and art programming.,restaurants,Varies,,all,"2500 County Rd E W, St. Anthony, MN 55421",45.0283,-93.2187,https://images.pexels.com/photos/28442529/pexels-photo-28442529.jpeg,curated_category,,,,https://www.threeriversparks.org/location/silverwood-park,False,,,"family-dining,cafe,coffee,park,st-anthony,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Owl's Nest Cafe,Small-town cafe in Jordan with a kids' play area and family-friendly menu.,restaurants,Varies,,0-10,"231 Broadway St S, Jordan, MN 55352",44.665923,-93.625953,https://www.owlsnestcafe.com/wp-content/uploads/2024/04/20240416_082857-scaled.jpg,curated,,,,https://www.owlsnestcafe.com/,False,,,"family-dining,play-cafe,play-area,coffee,jordan,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Carma Coffee,Northeast Minneapolis coffee shop with a kids' play space and family seating.,restaurants,Varies,,0-8,"520 Lowry Ave NE, Minneapolis, MN 55418",45.013061,-93.25939,https://images.pexels.com/photos/5373242/pexels-photo-5373242.jpeg,curated_category,,,,https://www.carmacoffeeshop.com,False,,,"family-dining,play-cafe,play-area,coffee,minneapolis,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Nurture to Play,Play cafe in Sartell with a dedicated indoor play space and family-friendly cafe menu.,restaurants,Varies,,0-6,"1001 Second St S Ste 200, Sartell, MN 56377",45.6216,-94.2069,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,,,https://www.nurturetoplay.com/,False,,,"family-dining,play-cafe,play-area,coffee,toddlers,sartell,st-cloud","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Depot Coffee House,"Teen-run coffee house in a restored railroad depot in Hopkins, hosting teen nights and community events.",restaurants,Varies,,13-18,"9451 Excelsior Blvd, Hopkins, MN 55343",44.923758,-93.399271,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated_category,,,,https://www.hopkinsartscenter.com/315/Depot-Coffee-House,False,,,"family-dining,coffee,teens,teen-night,hopkins,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Battleground Cafe,"White Bear Lake cafe with an arcade and games, popular with kids and teens.",restaurants,Varies,,all,"2008 County Rd E E, White Bear Lake, MN 55110",45.0838,-93.0069,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,,,https://www.thebattlegroundcafe.com,False,,,"family-dining,cafe,coffee,arcade,kids,teens,white-bear-lake,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Community Grounds,"Columbia Heights cafe with a kids play area; limited hours (Wed-Sat mornings). Coffee, pastries, and a toddler/preschool play space.",restaurants,Varies,,0-6,"560 40th Ave NE, Columbia Heights, MN 55421",45.0409,-93.257437,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,Wed-Sat mornings,,https://www.communitygroundsmn.com/,False,,,"family-dining,play-cafe,play-area,coffee,babies,toddlers,preschool","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Hazel's Northeast,"Popular Northeast neighborhood restaurant known for all-day breakfast/brunch and comfort food — roomy, casual, kid-welcoming with a kids' menu.",restaurants,Varies,,family,"2859 Johnson St NE, Minneapolis, MN 55418",45.01968,-93.237,https://images.squarespace-cdn.com/content/v1/65b265ee2b2e9a1f6c0a92a0/f8ea50fb-567f-4dbe-8c53-5cc5bcfa6cd6/26.webp?format=1000w,curated,,,,https://www.hazelsnortheast.com/,False,,,"family-dining,breakfast,brunch,comfort-food,kids-menu,kids,family,minneapolis,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Original Malt Shop,"Longtime old-fashioned malt shop (the former Snuffy's Roseville location, now independently owned) — hand-dipped malts & shakes, burgers, fries.",restaurants,Varies,,family,"1125 Larpenteur Ave W, Roseville, MN 55113",44.992602,-93.147533,https://images.pexels.com/photos/33694865/pexels-photo-33694865.jpeg,curated,,,,https://originalmaltshop.com/,False,,,"family-dining,malts,burgers,diner,dessert,kids-menu,kids,family,roseville,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Southern Social,"Southern-comfort-food restaurant with a kids' menu. One-time deal: kids eat free 4pm–close on Sat Aug 2, 2026 (one free kids' meal per adult entrée purchase).",restaurants,Varies,,family,"1940 Rahncliff Ct, Eagan, MN 55122",44.8182,-93.1659,https://static.spotapps.co/spots/8e/16d1e137fa46608cfe2ec43def1b71/:original,curated,,,,https://southernsocialmn.com/,False,,,"family-dining,southern,comfort-food,kids-menu,kids-eat-free,kids,family,eagan,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Broders' Pasta Bar,"Family-friendly spot with a recurring kids-eat-free deal. One free kids'-menu meal (age 8 & under) per adult meal, Mondays, dine-in only",restaurants,Varies,,family,"5000 Penn Ave S, Minneapolis, MN 55419",44.912121,-93.309142,https://images.squarespace-cdn.com/content/v1/58752f8e29687f83cf2d366c/1782415464669-JOBRVOLRCSUWP3TKMU6T/J46A3647.jpg?format=1500w,curated,,,,https://www.broderspastabar.com/,True,"One free kids'-menu meal (age 8 & under) per adult meal, Mondays, dine-in only",,"family-dining,italian,pasta,kids-menu,kids-eat-free,recurring,monday,minneapolis,twin-cities,patio","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Blainbrook Entertainment Center,"Family-friendly entertainment with massive arcade (40+ pinball machines), bowling lanes, pool tables, VR games, and restaurant with kids menu",restaurants,Paid,$8-20,all ages,"Blaine, MN",45.160799,-93.234949,https://images.pexels.com/photos/7514007/pexels-photo-7514007.jpeg,curated_category,,all hours,,https://www.blainbrookbowl.com/,False,,,"arcade,bowling,family-dining,kids-menu,Blaine,pinball,game,blaine,north-metro,play-area,all-ages,paid","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Pumphouse Creamery,"Small-batch, from-scratch neighborhood creamery using local/organic ingredients; a longtime family favorite for ice cream.",restaurants,Varies,$4-7,family,"4754 Chicago Ave S, Minneapolis, MN 55407",44.932489,-93.262496,https://images.squarespace-cdn.com/content/v1/5dc41492598601058cfa78cf/1684444338513-0C3AYARLKPTUS9VQIIF5/dsc-4089.JPG?format=1500w,curated,,All day (seasonal),,https://www.pumphouse-creamery.com/,False,,,"family-dining,ice-cream,dessert,kids,family,minneapolis,twin-cities,kids-menu,all-ages,paid,organic","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Adele's Frozen Custard - Excelsior,"Iconic western-suburb frozen custard stand (Lake Minnetonka area) - a classic summer family stop; seasonal, confirm hours each run.",restaurants,Varies,,family,"800 Excelsior Blvd, Excelsior, MN 55331",44.902681,-93.56059,https://static.wixstatic.com/media/826974_8ba4479241a9471ab90de9f6f8525e69~mv2.jpg,curated,,,,https://www.adelescustard.com/,False,,,"family-dining,ice-cream,frozen-custard,dessert,kids,family,excelsior,twin-cities,west-metro","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Cafe Latte,"Longtime Grand Avenue cafeteria-style cafe - easy with kids (walk the line, point at what you want, no waiting) and famous for its turtle cake and dessert case.",restaurants,Varies,,family,"850 Grand Ave, St. Paul, MN 55105",44.939739,-93.136042,https://images.squarespace-cdn.com/content/v1/5bad59ffd7456210a03ee0c7/1773690559024-KDHT9M9ZRXI2WUFH5YLC/Cafe+Latte+WEB.jpeg?format=1000w,curated,,,,https://www.agrandexperience.com/cafe-latte/,False,,,"family-dining,cafe,dessert,bakery,kids,family,st-paul,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
